paper_id,publication_year,cited_by_count,num_authors,num_institutions,num_countries,is_multi_institution,is_international,has_elite_affiliation,has_industry,has_gov_nonprofit,has_us_institution,is_open_access,is_journal,high_impact,log_num_authors,log_num_institutions,log_num_countries
https://openalex.org/W2892756771,2018,4,3,1,1,0,0,0,0,0,0,0,1,0,1.3862943611198906,0.6931471805599453,0.6931471805599453
https://openalex.org/W2792711177,2018,15,3,2,1,1,0,0,0,0,0,1,1,0,1.3862943611198906,1.0986122886681098,0.6931471805599453
https://openalex.org/W2785222679,2018,31,3,1,1,0,0,0,0,0,0,0,1,1,1.3862943611198906,0.6931471805599453,0.6931471805599453
https://openalex.org/W2754183521,2018,61,14,2,1,1,0,0,0,0,1,0,1,1,2.70805020110221,1.0986122886681098,0.6931471805599453
https://openalex.org/W2907777657,2018,79,2,0,0,0,0,0,0,0,0,1,1,1,1.0986122886681098,0.0,0.0
https://openalex.org/W2966084482,2018,0,17,0,0,0,0,0,0,0,0,0,1,0,2.8903717578961645,0.0,0.0
https://openalex.org/W2921884860,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2896779076,2018,11,2,1,1,0,0,0,0,0,0,1,1,0,1.0986122886681098,0.6931471805599453,0.6931471805599453
https://openalex.org/W2918381865,2018,0,1,1,1,0,0,0,0,0,0,1,1,0,0.6931471805599453,0.6931471805599453,0.6931471805599453
https://openalex.org/W7132896978,2018,0,1,0,0,0,0,0,0,0,0,1,0,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2792616202,2018,22,4,5,2,1,1,0,0,1,0,0,1,0,1.6094379124341003,1.791759469228055,1.0986122886681098
https://openalex.org/W2950382101,2018,6,3,0,0,0,0,0,0,0,0,0,0,0,1.3862943611198906,0.0,0.0
https://openalex.org/W2809492103,2018,5,2,1,1,0,0,0,0,0,1,0,0,0,1.0986122886681098,0.6931471805599453,0.6931471805599453
https://openalex.org/W2969532148,2018,0,5,2,1,1,0,0,0,0,0,1,0,0,1.791759469228055,1.0986122886681098,0.6931471805599453
https://openalex.org/W3127104650,2018,15,25,19,5,1,1,1,0,1,1,0,0,0,3.258096538021482,2.995732273553991,1.791759469228055
https://openalex.org/W2810440862,2018,3,1,1,1,0,0,0,0,0,0,1,0,0,0.6931471805599453,0.6931471805599453,0.6931471805599453
