paper_id,publication_year,cited_by_count,num_authors,num_institutions,num_countries,is_multi_institution,is_international,has_elite_affiliation,has_industry,has_gov_nonprofit,has_us_institution,is_open_access,is_journal,paper_age,high_impact,log_num_authors,log_num_institutions,log_num_countries
https://openalex.org/W2963318552,2018,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2891341909,2018,6,3,2,1,1,0,0,0,0,0,1,1,8,0,1.3862943611198906,1.0986122886681098,0.6931471805599453
https://openalex.org/W2897124891,2018,4,1,0,0,0,0,0,0,0,0,0,1,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2858612570,2018,0,3,0,0,0,0,0,0,0,0,1,1,8,0,1.3862943611198906,0.0,0.0
https://openalex.org/W2952023837,2018,18,5,5,2,1,1,1,0,1,0,0,1,8,0,1.791759469228055,1.791759469228055,1.0986122886681098
https://openalex.org/W2954074800,2018,1,1,0,0,0,0,0,0,0,0,1,0,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2889822916,2018,2,2,0,0,0,0,0,0,0,0,0,1,8,0,1.0986122886681098,0.0,0.0
https://openalex.org/W2883729465,2018,17,4,3,2,1,1,1,0,0,0,0,1,8,0,1.6094379124341003,1.3862943611198906,1.0986122886681098
https://openalex.org/W2911683770,2018,0,2,1,1,0,0,0,0,0,0,1,1,8,0,1.0986122886681098,0.6931471805599453,0.6931471805599453
https://openalex.org/W3047635956,2018,0,2,0,0,0,0,0,0,0,0,0,1,8,0,1.0986122886681098,0.0,0.0
https://openalex.org/W2868546737,2018,22,2,2,2,1,1,0,0,0,0,0,0,8,0,1.0986122886681098,1.0986122886681098,1.0986122886681098
https://openalex.org/W2789722596,2018,7,7,7,4,1,1,0,0,1,0,1,1,8,0,2.0794415416798357,2.0794415416798357,1.6094379124341003
https://openalex.org/W2801229156,2018,0,1,0,0,0,0,0,0,0,0,0,1,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2805624110,2018,33,5,2,1,1,0,0,0,0,0,0,1,8,1,1.791759469228055,1.0986122886681098,0.6931471805599453
https://openalex.org/W4239477471,2018,1,1,1,1,0,0,0,0,0,0,1,1,8,0,0.6931471805599453,0.6931471805599453,0.6931471805599453
https://openalex.org/W2990444888,2018,19,3,0,0,0,0,0,0,0,0,0,1,8,0,1.3862943611198906,0.0,0.0
https://openalex.org/W4246382728,2018,0,2,0,0,0,0,0,0,0,0,1,1,8,0,1.0986122886681098,0.0,0.0
https://openalex.org/W3134459514,2018,1,5,0,0,0,0,0,0,0,0,1,1,8,0,1.791759469228055,0.0,0.0
https://openalex.org/W2889806408,2018,2,4,1,1,0,0,0,0,0,0,1,1,8,0,1.6094379124341003,0.6931471805599453,0.6931471805599453
https://openalex.org/W2953738819,2018,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2899683039,2018,3,3,2,1,1,0,0,0,0,0,1,1,8,0,1.3862943611198906,1.0986122886681098,0.6931471805599453
https://openalex.org/W2790862742,2018,42,4,8,5,1,1,1,0,1,1,1,1,8,1,1.6094379124341003,2.1972245773362196,1.791759469228055
https://openalex.org/W2902276282,2018,14,3,1,1,0,0,0,0,0,0,1,1,8,0,1.3862943611198906,0.6931471805599453,0.6931471805599453
https://openalex.org/W2792392246,2018,8,4,0,0,0,0,0,0,0,0,0,1,8,0,1.6094379124341003,0.0,0.0
https://openalex.org/W3198793756,2018,0,1,1,1,0,0,0,0,0,0,0,1,8,0,0.6931471805599453,0.6931471805599453,0.6931471805599453
https://openalex.org/W2788726540,2018,4,5,2,1,1,0,0,0,0,1,0,0,8,0,1.791759469228055,1.0986122886681098,0.6931471805599453
https://openalex.org/W2906940778,2018,2,3,1,1,0,0,0,0,0,0,1,1,8,0,1.3862943611198906,0.6931471805599453,0.6931471805599453
https://openalex.org/W2834372216,2018,0,3,3,2,1,1,0,0,0,0,0,1,8,0,1.3862943611198906,1.3862943611198906,1.0986122886681098
https://openalex.org/W3009213005,2018,6,5,1,1,0,0,0,0,0,0,0,0,8,0,1.791759469228055,0.6931471805599453,0.6931471805599453
https://openalex.org/W2905531958,2018,38,2,1,1,0,0,0,0,0,0,1,1,8,1,1.0986122886681098,0.6931471805599453,0.6931471805599453
https://openalex.org/W2889622112,2018,26,3,4,2,1,1,0,0,0,1,1,1,8,1,1.3862943611198906,1.6094379124341003,1.0986122886681098
https://openalex.org/W3145577901,2018,0,2,0,0,0,0,0,0,0,0,0,1,8,0,1.0986122886681098,0.0,0.0
https://openalex.org/W2810441108,2018,7,5,1,1,0,0,0,0,0,0,1,1,8,0,1.791759469228055,0.6931471805599453,0.6931471805599453
https://openalex.org/W4250177693,2018,1,5,1,1,0,0,0,0,0,0,0,0,8,0,1.791759469228055,0.6931471805599453,0.6931471805599453
https://openalex.org/W2935079225,2018,0,1,0,0,0,0,0,0,0,0,0,1,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2794458762,2018,10,2,1,1,0,0,0,0,1,1,0,1,8,0,1.0986122886681098,0.6931471805599453,0.6931471805599453
https://openalex.org/W2995286728,2018,0,3,0,0,0,0,0,0,0,0,0,0,8,0,1.3862943611198906,0.0,0.0
https://openalex.org/W2940697379,2018,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W3033393951,2018,0,3,0,0,0,0,0,0,0,0,0,1,8,0,1.3862943611198906,0.0,0.0
https://openalex.org/W2979105911,2018,0,2,0,0,0,0,0,0,0,0,0,1,8,0,1.0986122886681098,0.0,0.0
https://openalex.org/W2772835633,2018,42,6,3,1,1,0,0,0,0,0,0,1,8,1,1.9459101490553132,1.3862943611198906,0.6931471805599453
https://openalex.org/W2892553123,2018,0,1,0,0,0,0,0,0,0,0,0,1,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W7132528537,2018,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W4239178503,2018,2,1,0,0,0,0,0,0,0,0,1,1,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2894815299,2018,0,2,1,1,0,0,0,0,0,0,1,0,8,0,1.0986122886681098,0.6931471805599453,0.6931471805599453
https://openalex.org/W2911092176,2018,7,1,0,0,0,0,0,0,0,0,0,0,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2935929670,2018,19,3,0,0,0,0,0,0,0,0,0,1,8,0,1.3862943611198906,0.0,0.0
https://openalex.org/W3200547024,2018,0,1,0,0,0,0,0,0,0,0,0,1,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2890685186,2018,25,3,2,2,1,1,1,0,0,1,0,0,8,1,1.3862943611198906,1.0986122886681098,1.0986122886681098
https://openalex.org/W2889756363,2018,22,4,3,2,1,1,0,0,0,1,1,1,8,0,1.6094379124341003,1.3862943611198906,1.0986122886681098
https://openalex.org/W2905601657,2018,0,2,1,1,0,0,0,0,0,1,1,1,8,0,1.0986122886681098,0.6931471805599453,0.6931471805599453
https://openalex.org/W2940139736,2018,0,1,0,0,0,0,0,0,0,0,1,1,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W3200386675,2018,0,5,0,0,0,0,0,0,0,0,0,1,8,0,1.791759469228055,0.0,0.0
https://openalex.org/W2906598025,2018,25,2,2,1,1,0,0,0,0,0,0,0,8,1,1.0986122886681098,1.0986122886681098,0.6931471805599453
https://openalex.org/W2952039056,2018,0,4,0,0,0,0,0,0,0,0,0,0,8,0,1.6094379124341003,0.0,0.0
https://openalex.org/W2908720855,2018,10,1,1,1,0,0,0,0,0,0,0,0,8,0,0.6931471805599453,0.6931471805599453,0.6931471805599453
https://openalex.org/W2892196798,2018,5,3,1,1,0,0,0,0,0,0,1,1,8,0,1.3862943611198906,0.6931471805599453,0.6931471805599453
https://openalex.org/W2887827684,2018,19,5,2,2,1,1,0,0,1,0,0,1,8,0,1.791759469228055,1.0986122886681098,1.0986122886681098
https://openalex.org/W2798710412,2018,12,4,2,1,1,0,0,1,0,0,0,0,8,0,1.6094379124341003,1.0986122886681098,0.6931471805599453
https://openalex.org/W2891861422,2018,1,2,1,1,0,0,0,0,0,1,0,0,8,0,1.0986122886681098,0.6931471805599453,0.6931471805599453
https://openalex.org/W3124055637,2018,2,2,0,0,0,0,0,0,0,0,0,1,8,0,1.0986122886681098,0.0,0.0
https://openalex.org/W2944322328,2018,0,1,0,0,0,0,0,0,0,0,0,1,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2892610178,2018,2,6,2,1,1,0,0,0,0,0,1,1,8,0,1.9459101490553132,1.0986122886681098,0.6931471805599453
https://openalex.org/W2898105697,2018,3,1,3,1,1,0,0,0,1,0,1,1,8,0,0.6931471805599453,1.3862943611198906,0.6931471805599453
https://openalex.org/W2978674265,2018,0,1,0,0,0,0,0,0,0,0,0,1,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2890958249,2018,0,1,0,0,0,0,0,0,0,0,1,1,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2896080393,2018,2,4,0,0,0,0,0,0,0,0,1,0,8,0,1.6094379124341003,0.0,0.0
https://openalex.org/W2945691299,2018,4,2,1,1,0,0,0,0,0,0,0,0,8,0,1.0986122886681098,0.6931471805599453,0.6931471805599453
https://openalex.org/W2903393636,2018,1,1,0,0,0,0,0,0,0,0,1,1,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2994947068,2018,0,6,0,0,0,0,0,0,0,0,0,1,8,0,1.9459101490553132,0.0,0.0
https://openalex.org/W2810061995,2018,44,4,2,1,1,0,0,0,0,0,0,1,8,1,1.6094379124341003,1.0986122886681098,0.6931471805599453
https://openalex.org/W2796065322,2018,15,4,3,3,1,1,1,0,0,1,0,0,8,0,1.6094379124341003,1.3862943611198906,1.3862943611198906
https://openalex.org/W3087808433,2018,2,3,0,0,0,0,0,0,0,0,0,1,8,0,1.3862943611198906,0.0,0.0
https://openalex.org/W2792731405,2018,1,4,1,1,0,0,0,0,0,0,1,0,8,0,1.6094379124341003,0.6931471805599453,0.6931471805599453
https://openalex.org/W2783905828,2018,5,4,1,1,0,0,0,1,0,0,0,0,8,0,1.6094379124341003,0.6931471805599453,0.6931471805599453
https://openalex.org/W2890361336,2018,0,2,1,1,0,0,0,0,0,1,0,1,8,0,1.0986122886681098,0.6931471805599453,0.6931471805599453
https://openalex.org/W2808976717,2018,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2951959289,2018,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W3014434332,2018,0,1,0,0,0,0,0,0,0,0,1,1,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2911680672,2018,0,3,1,1,0,0,0,0,0,0,0,0,8,0,1.3862943611198906,0.6931471805599453,0.6931471805599453
https://openalex.org/W2998463647,2018,0,8,0,0,0,0,0,0,0,0,0,1,8,0,2.1972245773362196,0.0,0.0
https://openalex.org/W3195531959,2018,0,2,0,0,0,0,0,0,0,0,0,1,8,0,1.0986122886681098,0.0,0.0
https://openalex.org/W7109739283,2018,0,1,0,0,0,0,0,0,0,0,1,0,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2901495341,2018,12,4,3,3,1,1,1,0,0,1,0,1,8,0,1.6094379124341003,1.3862943611198906,1.3862943611198906
https://openalex.org/W2794739231,2018,25,4,2,1,1,0,1,0,0,1,1,1,8,1,1.6094379124341003,1.0986122886681098,0.6931471805599453
https://openalex.org/W2915583992,2018,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W4231269178,2018,4,2,2,1,1,0,0,0,0,0,0,1,8,0,1.0986122886681098,1.0986122886681098,0.6931471805599453
https://openalex.org/W2912927924,2018,0,1,1,1,0,0,0,0,0,0,0,0,8,0,0.6931471805599453,0.6931471805599453,0.6931471805599453
https://openalex.org/W2788615975,2018,45,4,3,1,1,0,0,0,0,0,0,1,8,1,1.6094379124341003,1.3862943611198906,0.6931471805599453
https://openalex.org/W2887480455,2018,1,5,0,0,0,0,0,0,0,0,0,1,8,0,1.791759469228055,0.0,0.0
https://openalex.org/W2905448262,2018,0,1,0,0,0,0,0,0,0,0,0,1,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2900577926,2018,1,5,0,0,0,0,0,0,0,0,0,0,8,0,1.791759469228055,0.0,0.0
https://openalex.org/W2909019366,2018,0,1,0,0,0,0,0,0,0,0,1,0,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2898997040,2018,14,3,2,2,1,1,0,0,0,0,0,1,8,0,1.3862943611198906,1.0986122886681098,1.0986122886681098
https://openalex.org/W2905238240,2018,6,6,0,0,0,0,0,0,0,0,0,1,8,0,1.9459101490553132,0.0,0.0
https://openalex.org/W2800842012,2018,11,5,3,1,1,0,0,0,0,0,1,1,8,0,1.791759469228055,1.3862943611198906,0.6931471805599453
https://openalex.org/W2898671516,2018,8,3,4,2,1,1,0,1,0,1,1,1,8,0,1.3862943611198906,1.6094379124341003,1.0986122886681098
https://openalex.org/W2901286625,2018,7,4,1,1,0,0,0,0,0,0,0,0,8,0,1.6094379124341003,0.6931471805599453,0.6931471805599453
https://openalex.org/W2802793446,2018,1,1,1,1,0,0,0,0,0,0,1,1,8,0,0.6931471805599453,0.6931471805599453,0.6931471805599453
https://openalex.org/W2787624720,2018,0,5,2,2,1,1,1,0,0,1,0,1,8,0,1.791759469228055,1.0986122886681098,1.0986122886681098
https://openalex.org/W2800000403,2018,11,3,1,1,0,0,0,0,0,0,1,1,8,0,1.3862943611198906,0.6931471805599453,0.6931471805599453
https://openalex.org/W2896612214,2018,13,3,1,1,0,0,0,0,0,0,1,1,8,0,1.3862943611198906,0.6931471805599453,0.6931471805599453
https://openalex.org/W4243402910,2018,0,2,1,1,0,0,0,0,0,0,1,0,8,0,1.0986122886681098,0.6931471805599453,0.6931471805599453
https://openalex.org/W2907944413,2018,0,2,0,0,0,0,0,0,0,0,0,1,8,0,1.0986122886681098,0.0,0.0
https://openalex.org/W2900711731,2018,43,3,3,1,1,0,0,0,0,0,0,0,8,1,1.3862943611198906,1.3862943611198906,0.6931471805599453
https://openalex.org/W2911597183,2018,0,1,0,0,0,0,0,0,0,0,1,0,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2898922733,2018,30,5,4,2,1,1,0,0,0,1,0,1,8,1,1.791759469228055,1.6094379124341003,1.0986122886681098
https://openalex.org/W2809377970,2018,0,1,0,0,0,0,0,0,0,0,1,0,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W4230356638,2018,0,36,0,0,0,0,0,0,0,0,1,1,8,0,3.6109179126442243,0.0,0.0
https://openalex.org/W2251409393,2018,11,3,1,1,0,0,0,0,0,1,1,0,8,0,1.3862943611198906,0.6931471805599453,0.6931471805599453
https://openalex.org/W2910181498,2018,12,5,3,2,1,1,0,1,0,1,0,0,8,0,1.791759469228055,1.3862943611198906,1.0986122886681098
https://openalex.org/W2900448655,2018,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2884044088,2018,0,2,0,0,0,0,0,0,0,0,0,1,8,0,1.0986122886681098,0.0,0.0
https://openalex.org/W2789725727,2018,7,2,1,1,0,0,0,0,0,0,0,1,8,0,1.0986122886681098,0.6931471805599453,0.6931471805599453
https://openalex.org/W2903364825,2018,2,1,2,2,1,1,0,0,0,0,1,1,8,0,0.6931471805599453,1.0986122886681098,1.0986122886681098
https://openalex.org/W2901485836,2018,28,1,1,1,0,0,0,0,0,0,0,1,8,1,0.6931471805599453,0.6931471805599453,0.6931471805599453
https://openalex.org/W2797485770,2018,426,1,1,1,0,0,0,0,0,0,0,1,8,1,0.6931471805599453,0.6931471805599453,0.6931471805599453
https://openalex.org/W2810141665,2018,14,4,1,1,0,0,0,0,0,0,0,0,8,0,1.6094379124341003,0.6931471805599453,0.6931471805599453
https://openalex.org/W2794600378,2018,18,4,3,1,1,0,0,1,0,0,1,1,8,0,1.6094379124341003,1.3862943611198906,0.6931471805599453
https://openalex.org/W2883645800,2018,17,3,1,1,0,0,0,0,0,1,0,1,8,0,1.3862943611198906,0.6931471805599453,0.6931471805599453
https://openalex.org/W2883281629,2018,0,2,0,0,0,0,0,0,0,0,0,0,8,0,1.0986122886681098,0.0,0.0
https://openalex.org/W2946374132,2018,0,3,0,0,0,0,0,0,0,0,0,1,8,0,1.3862943611198906,0.0,0.0
https://openalex.org/W2899963663,2018,6,4,1,1,0,0,0,0,0,0,0,0,8,0,1.6094379124341003,0.6931471805599453,0.6931471805599453
https://openalex.org/W2907486269,2018,6,3,0,0,0,0,0,0,0,0,0,1,8,0,1.3862943611198906,0.0,0.0
https://openalex.org/W2892909727,2018,23,5,2,1,1,0,0,0,0,1,1,0,8,0,1.791759469228055,1.0986122886681098,0.6931471805599453
https://openalex.org/W2904031078,2018,8,4,1,1,0,0,0,0,0,0,1,1,8,0,1.6094379124341003,0.6931471805599453,0.6931471805599453
https://openalex.org/W4362203715,2018,0,3,0,0,0,0,0,0,0,0,0,0,8,0,1.3862943611198906,0.0,0.0
https://openalex.org/W2902619129,2018,0,1,1,1,0,0,0,0,1,0,1,1,8,0,0.6931471805599453,0.6931471805599453,0.6931471805599453
https://openalex.org/W2930087577,2018,40,3,1,1,0,0,0,0,0,0,0,0,8,1,1.3862943611198906,0.6931471805599453,0.6931471805599453
https://openalex.org/W2906539644,2018,0,1,0,0,0,0,0,0,0,0,0,1,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W3033132903,2018,0,2,0,0,0,0,0,0,0,0,0,1,8,0,1.0986122886681098,0.0,0.0
https://openalex.org/W3020827806,2018,0,1,0,0,0,0,0,0,0,0,1,1,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2897976204,2018,2,2,0,0,0,0,0,0,0,0,1,1,8,0,1.0986122886681098,0.0,0.0
https://openalex.org/W2896541000,2018,35,3,1,1,0,0,0,0,0,0,0,0,8,1,1.3862943611198906,0.6931471805599453,0.6931471805599453
https://openalex.org/W2949005865,2018,24,2,1,1,0,0,0,0,0,0,0,0,8,0,1.0986122886681098,0.6931471805599453,0.6931471805599453
https://openalex.org/W2791270646,2018,15,9,1,1,0,0,0,0,0,0,0,1,8,0,2.302585092994046,0.6931471805599453,0.6931471805599453
https://openalex.org/W3170402646,2018,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2887335035,2018,5,3,1,1,0,0,0,0,0,0,0,0,8,0,1.3862943611198906,0.6931471805599453,0.6931471805599453
https://openalex.org/W2893363679,2018,22,3,1,1,0,0,0,0,0,0,0,1,8,0,1.3862943611198906,0.6931471805599453,0.6931471805599453
https://openalex.org/W3120893014,2018,12,4,0,0,0,0,0,0,0,0,0,1,8,0,1.6094379124341003,0.0,0.0
https://openalex.org/W2951506261,2018,0,3,0,0,0,0,0,0,0,0,0,0,8,0,1.3862943611198906,0.0,0.0
https://openalex.org/W4360792479,2018,0,2,1,1,0,0,0,0,0,0,1,1,8,0,1.0986122886681098,0.6931471805599453,0.6931471805599453
https://openalex.org/W4250268610,2018,0,3,2,2,1,1,0,0,0,0,1,0,8,0,1.3862943611198906,1.0986122886681098,1.0986122886681098
https://openalex.org/W2946728202,2018,17,3,1,1,0,0,0,0,0,0,0,0,8,0,1.3862943611198906,0.6931471805599453,0.6931471805599453
https://openalex.org/W3015795698,2018,7,2,0,0,0,0,0,0,0,0,1,1,8,0,1.0986122886681098,0.0,0.0
https://openalex.org/W2898117564,2018,1,2,1,1,0,0,0,0,0,1,0,1,8,0,1.0986122886681098,0.6931471805599453,0.6931471805599453
https://openalex.org/W7113214068,2018,0,3,0,0,0,0,0,0,0,0,1,1,8,0,1.3862943611198906,0.0,0.0
https://openalex.org/W2980291021,2018,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2979474024,2018,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2890063750,2018,0,2,0,0,0,0,0,0,0,0,1,1,8,0,1.0986122886681098,0.0,0.0
https://openalex.org/W2788012401,2018,7,5,2,1,1,0,0,0,0,0,1,0,8,0,1.791759469228055,1.0986122886681098,0.6931471805599453
https://openalex.org/W2888987791,2018,5,6,1,1,0,0,0,0,0,0,1,1,8,0,1.9459101490553132,0.6931471805599453,0.6931471805599453
https://openalex.org/W2911027268,2018,1,1,1,1,0,0,0,0,0,0,1,1,8,0,0.6931471805599453,0.6931471805599453,0.6931471805599453
https://openalex.org/W2895851783,2018,240,6,3,2,1,1,0,0,0,0,1,1,8,1,1.9459101490553132,1.3862943611198906,1.0986122886681098
https://openalex.org/W2793433592,2018,0,4,2,1,1,0,0,0,0,0,1,1,8,0,1.6094379124341003,1.0986122886681098,0.6931471805599453
https://openalex.org/W2908757792,2018,0,1,0,0,0,0,0,0,0,0,0,1,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2885270395,2018,6,2,1,1,0,0,0,0,0,0,0,0,8,0,1.0986122886681098,0.6931471805599453,0.6931471805599453
https://openalex.org/W2809258835,2018,1,5,3,1,1,0,0,0,0,0,1,1,8,0,1.791759469228055,1.3862943611198906,0.6931471805599453
https://openalex.org/W2789216494,2018,17,6,0,0,0,0,0,0,0,0,1,1,8,0,1.9459101490553132,0.0,0.0
https://openalex.org/W2902756702,2018,24,2,1,1,0,0,0,0,0,0,0,1,8,0,1.0986122886681098,0.6931471805599453,0.6931471805599453
https://openalex.org/W2943983610,2018,0,6,3,2,1,1,0,0,0,0,0,0,8,0,1.9459101490553132,1.3862943611198906,1.0986122886681098
https://openalex.org/W2953250899,2018,4,6,2,1,1,0,0,0,0,0,0,0,8,0,1.9459101490553132,1.0986122886681098,0.6931471805599453
https://openalex.org/W2933214542,2018,3,3,2,1,1,0,0,1,0,0,0,0,8,0,1.3862943611198906,1.0986122886681098,0.6931471805599453
https://openalex.org/W2886359708,2018,65,14,1,1,0,0,0,0,1,1,1,1,8,1,2.70805020110221,0.6931471805599453,0.6931471805599453
https://openalex.org/W2887248125,2018,3,2,1,1,0,0,0,0,0,0,0,0,8,0,1.0986122886681098,0.6931471805599453,0.6931471805599453
https://openalex.org/W2887499700,2018,1,3,3,2,1,1,0,0,0,0,0,1,8,0,1.3862943611198906,1.3862943611198906,1.0986122886681098
https://openalex.org/W2960462583,2018,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2806050431,2018,8,2,0,0,0,0,0,0,0,0,1,0,8,0,1.0986122886681098,0.0,0.0
https://openalex.org/W2903352529,2018,5,6,3,2,1,1,0,0,0,1,0,0,8,0,1.9459101490553132,1.3862943611198906,1.0986122886681098
https://openalex.org/W2898956039,2018,19,4,1,1,0,0,0,0,0,0,0,0,8,0,1.6094379124341003,0.6931471805599453,0.6931471805599453
https://openalex.org/W2617755227,2018,59,8,7,3,1,1,1,0,1,1,1,1,8,1,2.1972245773362196,2.0794415416798357,1.3862943611198906
https://openalex.org/W3034249299,2018,0,3,0,0,0,0,0,0,0,0,0,0,8,0,1.3862943611198906,0.0,0.0
https://openalex.org/W2979110774,2018,0,1,0,0,0,0,0,0,0,0,0,1,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W3151137682,2018,1,1,0,0,0,0,0,0,0,0,0,0,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2999662300,2018,0,1,0,0,0,0,0,0,0,0,0,1,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2802155947,2018,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2883242673,2018,67,2,2,1,1,0,1,0,0,1,0,1,8,1,1.0986122886681098,1.0986122886681098,0.6931471805599453
https://openalex.org/W2909753192,2018,0,5,1,1,0,0,0,0,0,0,0,0,8,0,1.791759469228055,0.6931471805599453,0.6931471805599453
https://openalex.org/W3154193672,2018,0,3,1,1,0,0,0,0,0,0,0,1,8,0,1.3862943611198906,0.6931471805599453,0.6931471805599453
https://openalex.org/W2791215003,2018,75,4,2,1,1,0,0,0,1,0,1,1,8,1,1.6094379124341003,1.0986122886681098,0.6931471805599453
https://openalex.org/W2897765155,2018,209,6,5,3,1,1,0,0,0,0,0,1,8,1,1.9459101490553132,1.791759469228055,1.3862943611198906
https://openalex.org/W3108530821,2018,7,1,0,0,0,0,0,0,0,0,0,1,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2793013220,2018,19,1,1,1,0,0,0,0,0,1,0,1,8,0,0.6931471805599453,0.6931471805599453,0.6931471805599453
https://openalex.org/W2883108931,2018,1,3,1,1,0,0,0,0,0,0,1,0,8,0,1.3862943611198906,0.6931471805599453,0.6931471805599453
https://openalex.org/W3167104399,2018,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2942417982,2018,22,3,1,1,0,0,0,0,0,1,0,0,8,0,1.3862943611198906,0.6931471805599453,0.6931471805599453
https://openalex.org/W2893406559,2018,3,4,1,1,0,0,0,0,0,0,0,0,8,0,1.6094379124341003,0.6931471805599453,0.6931471805599453
https://openalex.org/W2895482181,2018,2,3,2,2,1,1,0,0,0,0,1,1,8,0,1.3862943611198906,1.0986122886681098,1.0986122886681098
https://openalex.org/W3013655691,2018,2,2,0,0,0,0,0,0,0,0,0,0,8,0,1.0986122886681098,0.0,0.0
https://openalex.org/W2886349596,2018,21,4,1,1,0,0,0,0,0,0,0,0,8,0,1.6094379124341003,0.6931471805599453,0.6931471805599453
https://openalex.org/W2947486391,2018,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2898906383,2018,4,1,1,1,0,0,0,0,0,0,1,1,8,0,0.6931471805599453,0.6931471805599453,0.6931471805599453
https://openalex.org/W2808915113,2018,54,6,4,2,1,1,1,0,0,1,0,0,8,1,1.9459101490553132,1.6094379124341003,1.0986122886681098
https://openalex.org/W2905612941,2018,2,2,1,1,0,0,0,0,0,0,1,1,8,0,1.0986122886681098,0.6931471805599453,0.6931471805599453
https://openalex.org/W2962985200,2018,1,3,4,3,1,1,0,0,0,0,0,1,8,0,1.3862943611198906,1.6094379124341003,1.3862943611198906
https://openalex.org/W2787831409,2018,0,9,0,0,0,0,0,0,0,0,1,0,8,0,2.302585092994046,0.0,0.0
https://openalex.org/W2892211181,2018,0,3,2,2,1,1,0,0,0,0,0,0,8,0,1.3862943611198906,1.0986122886681098,1.0986122886681098
https://openalex.org/W2954267789,2018,16,2,1,1,0,0,0,0,0,0,0,0,8,0,1.0986122886681098,0.6931471805599453,0.6931471805599453
https://openalex.org/W2881365054,2018,30,4,4,1,1,0,0,0,0,1,0,1,8,1,1.6094379124341003,1.6094379124341003,0.6931471805599453
https://openalex.org/W779600042,2018,3,2,2,2,1,1,0,0,0,0,1,1,8,0,1.0986122886681098,1.0986122886681098,1.0986122886681098
https://openalex.org/W2890343207,2018,6,5,2,1,1,0,0,0,0,1,0,0,8,0,1.791759469228055,1.0986122886681098,0.6931471805599453
https://openalex.org/W2891509048,2018,8,5,1,1,0,0,0,1,0,1,0,0,8,0,1.791759469228055,0.6931471805599453,0.6931471805599453
https://openalex.org/W2895844749,2018,35,6,2,1,1,0,0,0,0,0,1,1,8,1,1.9459101490553132,1.0986122886681098,0.6931471805599453
https://openalex.org/W2901315269,2018,25,5,1,1,0,0,0,0,0,0,1,1,8,1,1.791759469228055,0.6931471805599453,0.6931471805599453
